target,ids,date,flag,user,text
4,2192516684,Tue Jun 16 07:09:14 PDT 2009,NO_QUERY,AnggaPatria,@TFranky  yeaah ! LOL Con artist in a good way perhaps ;) i just like the how they treat &quot;the unconscious&quot; minds of the victim ...
4,1792419758,Wed May 13 23:04:58 PDT 2009,NO_QUERY,MissyRose,"first solo trip to disney was fun  now home, cleaned up, all packed, alarms set, and ready to relax"
4,2189124652,Mon Jun 15 23:17:50 PDT 2009,NO_QUERY,elizabeththe,"@realbrookewhite Yay! Thanks so much, Brooke! Yes, @janinedesiree rocks! Sweet dreams!  &lt;3"
4,2054533083,Sat Jun 06 07:33:33 PDT 2009,NO_QUERY,DarrenHumphries,@digitalterry That sounded like too much manual labour for me. 
4,1880059861,Thu May 21 23:58:39 PDT 2009,NO_QUERY,natahbee,Sitting on the floor in the gogo room with camay and kimmieee  damnnn its hot!! If your in SD but not heree step up your gamee
4,1996784868,Mon Jun 01 15:41:11 PDT 2009,NO_QUERY,ducas,u dont need 2 change settings in chrome 2 use bing. once uv searched it'll recognise it. type bing press tab search. like @GraysOnline.. 
4,2051775718,Fri Jun 05 22:46:53 PDT 2009,NO_QUERY,lparkfan17,Is at quickly 
4,1960874029,Fri May 29 08:38:15 PDT 2009,NO_QUERY,ss_chick,@Ebbathegreatest it's on drew's myspace  he just put it up jus now..
4,1970371040,Sat May 30 03:35:34 PDT 2009,NO_QUERY,x_Kell_x,"@Shrimpmouse oh i'm pretty sure you'll pass ALL your exams, just like you did last time! "
4,1999745691,Mon Jun 01 20:44:51 PDT 2009,NO_QUERY,heykim,* @JHSty  u can vote on there for the #eric banner people every twenty minutes   http://ow.ly/awUV
4,2064351032,Sun Jun 07 06:01:20 PDT 2009,NO_QUERY,alyssabea,checkin' out the full moon 
4,1694239462,Mon May 04 01:42:47 PDT 2009,NO_QUERY,minitrucker,"Lookin for work via online, watchin ShayCarl's latest vlog entry on youtube and textin a lady friend.  My beds calling my name though..  "
4,1976482134,Sat May 30 17:26:36 PDT 2009,NO_QUERY,_terumi,Is home and sun kissed 
4,2067979073,Sun Jun 07 13:17:16 PDT 2009,NO_QUERY,bigsby_b,Just got the Criterion of Withnail &amp; I for $20! I love our employee appreciation week 
4,1753216929,Sun May 10 00:36:47 PDT 2009,NO_QUERY,daugspurger,sittin by the fire...yes! 
4,1988773059,Sun May 31 23:19:59 PDT 2009,NO_QUERY,failurebydsgn,"@queenjovi Haha, thanks! "
4,2179876900,Mon Jun 15 09:42:21 PDT 2009,NO_QUERY,elephox,@mightyvanessa Ooh yum! What kinda crepes? I love strawberry crepes 
4,2190618507,Tue Jun 16 03:14:54 PDT 2009,NO_QUERY,animekid50,@AlohaArleen I remember our vacation last year in Maui..was not hard to have this happen.  Get some rest young lady.
4,1976636021,Sat May 30 18:38:26 PDT 2009,NO_QUERY,McRiddlahpants,@jordanknight DUDE WHY DO YOU HATE ON US BITCHES SO HARD?! 
4,2004491124,Tue Jun 02 08:17:01 PDT 2009,NO_QUERY,authenticstyle,@claudiamm37 Good morning to you!! Happy Tuesday ... 
4,2063359084,Sun Jun 07 02:20:25 PDT 2009,NO_QUERY,shortword,@bkenny I hope that poor punto doesn't calve under the pressure 
4,2014782072,Wed Jun 03 02:40:12 PDT 2009,NO_QUERY,meluhnee,BREAKING NEWS: It just started pouring rain and I saw lightning!!!  I'm happy now &lt;3
4,1978358990,Sat May 30 23:07:20 PDT 2009,NO_QUERY,camgroth,Weekend is nearly over  5th last working day at work for me tomorrow  I can't wait!!
4,1556510007,Sat Apr 18 23:07:20 PDT 2009,NO_QUERY,david_hahn,@BRIANMBENDIS Thanks for putting up with my chatty kid while you were trying to work. 
4,1833233658,Sun May 17 22:40:08 PDT 2009,NO_QUERY,SledgeGritsBand,"Oh, gosh! We have school tomorrow! It is a good thing the babies are asleep in the car! -Keiko "
4,1468250950,Tue Apr 07 00:32:55 PDT 2009,NO_QUERY,MaggiePfaff,"@annikarae That's a superb picture, doll face "
4,2180099848,Mon Jun 15 10:00:38 PDT 2009,NO_QUERY,suzanne219,Just spoke with my peers during our conf call on how-tos for facebook-lol   next is twitter....
4,1967419017,Fri May 29 19:32:40 PDT 2009,NO_QUERY,KaylalovesjB,Might be hitting the hay sooner than I thought. Nightt 
4,2188113509,Mon Jun 15 21:19:31 PDT 2009,NO_QUERY,WendyGYoung,@DreamWorthy Thanks for all your help 
4,1985033456,Sun May 31 16:17:41 PDT 2009,NO_QUERY,adonoso,creating a blog about disney channel stars and more! 
4,1988939537,Sun May 31 23:50:05 PDT 2009,NO_QUERY,JoeGizzleBlog,http://summersidemoney.blogspot.com/ This is my blog no spam guys please check it out and follow  im just a teen trying to get money :p l8
4,1692641801,Sun May 03 20:26:49 PDT 2009,NO_QUERY,fortheloveoffin,"@whatsadickdew  Thanks Rick, and thanks for caring. Life is a journey indeed, and right now it is dark. Just trying to keep walking though"
4,1974348794,Sat May 30 12:57:07 PDT 2009,NO_QUERY,cookiemonster82,@sinfulsignorita All 3 songs have titles which relate to your recent moods... 
4,2046638849,Fri Jun 05 12:28:33 PDT 2009,NO_QUERY,scottyoshimoto,i want to watch UP today! anybody want to watch with me?! 
4,1550849788,Sat Apr 18 07:26:30 PDT 2009,NO_QUERY,daofficialjulez,congrats @britneyspears on 1 MILLION followers; I am no where even close to that many 
4,1989133724,Mon Jun 01 00:27:23 PDT 2009,NO_QUERY,Effnstunning,I'm Taking Applications 
4,2046980542,Fri Jun 05 12:58:38 PDT 2009,NO_QUERY,quirkywriter,is happily tweeting from the tweetdeck again. 
4,2057905286,Sat Jun 06 13:53:19 PDT 2009,NO_QUERY,froggie775,@captainjack63 I found you through @MrTweet. Looking forward to get to know u 
4,2176684304,Mon Jun 15 04:30:20 PDT 2009,NO_QUERY,icedwater,"#leaguecup: Semifinal 1: DPMM FC vs Woodlands Wellington FC, kick-off at 7.45pm. 15 minutes away ... this will be interesting "
4,2192983071,Tue Jun 16 07:49:59 PDT 2009,NO_QUERY,hannah100877,"Sonogram tomorrow, maybe i will know the sex of the baby, bets are accepted "
4,1795317566,Thu May 14 07:33:27 PDT 2009,NO_QUERY,AprilOj,@NUTillyELLA Nah just do it when he's not around 
4,2044642154,Fri Jun 05 09:38:03 PDT 2009,NO_QUERY,SayMeJB,"@iamjlyn fam that happen to me for years id grab my notebook and nothing would come out....write on anything napkins, tables, envelopes "
4,2049707510,Fri Jun 05 17:21:21 PDT 2009,NO_QUERY,Malimili,@lalamana @souljaboytellem maybe coz of hight hill. Tc 
4,2059030853,Sat Jun 06 16:06:33 PDT 2009,NO_QUERY,spongetoast19,http://twitpic.com/6s8qr - Train ride back home to nj 
4,2015127292,Wed Jun 03 03:47:08 PDT 2009,NO_QUERY,olrandir,@valium_ then you can participate in this: http://www.lefthandedtoons.com/ 
4,2002105694,Tue Jun 02 03:09:42 PDT 2009,NO_QUERY,TwitTheWay,Preparing the new layout of the website 
4,2186741346,Mon Jun 15 19:16:13 PDT 2009,NO_QUERY,calcwhiz,@coachfine You look like you're 48 years old. 
4,2188398915,Mon Jun 15 21:49:36 PDT 2009,NO_QUERY,alineguida,watching &quot;50 first days&quot;. 
4,1881318146,Fri May 22 04:18:21 PDT 2009,NO_QUERY,MihaiDarkWolf,@joe_hill I have to come up with a witty and intelligent question now 
4,1563811124,Mon Apr 20 00:22:27 PDT 2009,NO_QUERY,pandaaMONIA,@Mimza lol dick.  omnom. HRMM. RINGING YOU IN THREE HOURS YOU SCARE ME D;
4,1998248460,Mon Jun 01 18:14:17 PDT 2009,NO_QUERY,MCapp22,@davidhitt You should come up here to see a Second City show! Haven't been there yet. You can use your lawsuit money for the trip.  
4,1826210552,Sun May 17 07:57:49 PDT 2009,NO_QUERY,XxMASSiiELxX,"GOOD MORNING TWEETERS!,Big Day Today For One Im Going Shopping For All That Im Missing For My Trip To D.R. &amp; Its LIZ's College Graduation "
4,1751952739,Sat May 09 20:41:02 PDT 2009,NO_QUERY,natalieloves,@nickasaur hey nick  how are youu? x
4,2064714267,Sun Jun 07 06:59:43 PDT 2009,NO_QUERY,hogcatch,"@bradleyblewis Imagine that, creditors in a &quot;Govt&quot; sponsored bankruptcy upset! The nerve of them "
4,1833210699,Sun May 17 22:36:09 PDT 2009,NO_QUERY,zackyservitude,"@TheExplodingBoy +im about to apply to vinny d's by my house, and triplets. cause vinny d's pays under the table brahh "
4,2071178048,Sun Jun 07 18:58:01 PDT 2009,NO_QUERY,bobhallam,@mexiabill  no I have some top secret projects to do  so I'm in isolation for 2 weeks to finish them.
4,1957147787,Thu May 28 23:39:09 PDT 2009,NO_QUERY,roshodgekiss,@SafariGuide Many thanks for the #travel #followfriday ! Always a pleasure to offer Australian travel tips and deals 
4,2190006897,Tue Jun 16 01:30:15 PDT 2009,NO_QUERY,Umbrella_Babex,eating marmalade and chocolate fingers  xxxc
4,2177905083,Mon Jun 15 06:53:38 PDT 2009,NO_QUERY,Doski51,Last night I had a dream where I was failing my last college class with Mr Curry. But then I remembered I already graduated. 
4,2060613754,Sat Jun 06 19:14:16 PDT 2009,NO_QUERY,claursr,Jst found out Rooney Scored for Englad woohoo! Still at besties house in Conroe watching US&amp;Mexico games 
4,2189773563,Tue Jun 16 00:52:22 PDT 2009,NO_QUERY,Haligrl,@MeganBalder i just think you are freakishly addicted to twitter  love you bestie goodnight
4,1982598908,Sun May 31 11:31:48 PDT 2009,NO_QUERY,darrylfeldman,Seems my twitter account is up and running again 
4,1971603721,Sat May 30 07:28:56 PDT 2009,NO_QUERY,constancedenise,Well...I'm bout to get off here &amp; head to Memphis...I'll holla at yall later...bye bye now 
4,2017880475,Wed Jun 03 09:05:39 PDT 2009,NO_QUERY,shellieartist,@ArtGarageSale ok...cool 
4,1824879218,Sun May 17 03:20:37 PDT 2009,NO_QUERY,cynical_stoic,@cjriddick I've never known 'hacking' to be sitting down at an unlocked machine with twitter open and typing something random in... 
4,2066374701,Sun Jun 07 10:24:01 PDT 2009,NO_QUERY,gautamghosh,"@SaliSantosh I'd vote for Linkedin, Twitter and Facebook. Currently "
4,1957400938,Fri May 29 00:23:09 PDT 2009,NO_QUERY,sushmeet,@keeda Thanks a lot  for reco
4,1964630541,Fri May 29 14:32:46 PDT 2009,NO_QUERY,DemiAntoinette,whats up to the homie @RickGoodi thanks for following hun  hey yall follow him he's cool peeps
4,1835786403,Mon May 18 06:44:56 PDT 2009,NO_QUERY,RainBowProject,Perfect Weather Today~ 
4,1835673123,Mon May 18 06:30:38 PDT 2009,NO_QUERY,jayne_natk,@notaplayer83 i'm from madrid 
4,1752051257,Sat May 09 20:56:02 PDT 2009,NO_QUERY,1LovelyDreamer,@ItStartsWithUs hey!  sorry for the late reply.but i do plan on posting on both facebook and twitpic.
4,1972597986,Sat May 30 09:31:33 PDT 2009,NO_QUERY,AdamNicholasB,@RobinYasinow It was a pleasure speaking with you today. Here's hoping we have the opportunity to do more of that in the future. 
4,1564352100,Mon Apr 20 03:04:00 PDT 2009,NO_QUERY,booshtukka,@n_sonic I will pay $15 if it is all that I want it to be  Half twitterriffic and half lounge would be perfect. Video looks spot on.
4,2178520259,Mon Jun 15 07:49:21 PDT 2009,NO_QUERY,chriscantore,"@readysteadystop i'm cool, thank you.  "
4,2070110643,Sun Jun 07 17:06:43 PDT 2009,NO_QUERY,faceofphantom,"Renee showed &quot;Odette&quot; off to dad today.  He seemed a bit creeped out   So glad she loves it, had a BLAST making her."
4,2001455587,Tue Jun 02 00:56:42 PDT 2009,NO_QUERY,loris_sl,good morning - it's a sunny day today  I'm at page 95 of 676 of Stieg Larsson's Millennium and I'm planning of taking the day for myself
4,1980525449,Sun May 31 06:59:37 PDT 2009,NO_QUERY,umberrella,Shadows Fall 12&quot;on now  I love my vinyl!
4,1833860884,Mon May 18 00:43:12 PDT 2009,NO_QUERY,GusF,@operabladerunnr I was thinking this Bellini -  http://bit.ly/7K5I3 
4,1556530619,Sat Apr 18 23:12:25 PDT 2009,NO_QUERY,TMJP,@Tory_x HAH! you make it impossible to catch up! RANGAAAAAA 
4,1564090891,Mon Apr 20 01:43:34 PDT 2009,NO_QUERY,golfwallpapers,Heya ppl  i have just added first wallpaper of Angel Cabrera on my site - http://tinyurl.com/czv23r 
4,1554196999,Sat Apr 18 16:20:06 PDT 2009,NO_QUERY,uhmbrittanyy,this game is so much fun  sooo many hot guys !! having a great time ) !
4,1933190340,Tue May 26 23:13:57 PDT 2009,NO_QUERY,megannnxxc,"@xXsinger44Xx ok maybe not that hard. I'm is a genius after all. With amazing grammar skills, I might add. "
4,1984816182,Sun May 31 15:51:57 PDT 2009,NO_QUERY,nodabear89,Eating frozen yogurt with Cameren. Its his first time tasting it. He's eating all the banana flavor 
4,1693267598,Sun May 03 22:02:02 PDT 2009,NO_QUERY,jta1010,@mylifeisg THAT'S ME!!!!!!!!!!!!!! LOL! 
4,1978777526,Sun May 31 00:26:02 PDT 2009,NO_QUERY,Thumper20,Goodnite everyone! 
4,2054304053,Sat Jun 06 07:03:10 PDT 2009,NO_QUERY,shawny790,@TanishaMusic LOL u gonna make it for me 
4,2064056356,Sun Jun 07 05:04:32 PDT 2009,NO_QUERY,GmrGirl,Push Circuit 1 done. Going hiking at Mt. Rainier for some additional cardio. Visiting family is ADDING to my workouts 
4,1991296309,Mon Jun 01 06:46:41 PDT 2009,NO_QUERY,jedgar,"@bobbiandmike Sure, (seriously) I think you should try Tave. https://www.tavestudio.com  (Seriously!)"
4,2015704256,Wed Jun 03 05:19:35 PDT 2009,NO_QUERY,tosifahmed,@Black_Ivory Which means either its true or I'm too naive 
4,2175225595,Mon Jun 15 00:24:47 PDT 2009,NO_QUERY,zatetic1,That made more sense in my head but reading it back sounds a bit funny. Eh I'm sure you all get the point. 
4,2190467936,Tue Jun 16 02:48:57 PDT 2009,NO_QUERY,daxterboy88,Photo: taylor182: oh my god you just made my whole day and itâs only 5 AM Iâm glad I could help  http://tumblr.com/x9r224gqt
4,1970323459,Sat May 30 03:23:27 PDT 2009,NO_QUERY,sierraintherain,happy birthday to our captain steven gerrard  top class guy he is
4,1825484293,Sun May 17 05:51:54 PDT 2009,NO_QUERY,Sarmyra,New Song  Going to church forever and ever.
4,1991310768,Mon Jun 01 06:48:20 PDT 2009,NO_QUERY,monolurf,I found her 
4,1981835317,Sun May 31 09:59:29 PDT 2009,NO_QUERY,harmonybreviews,@ylin0621 Thanks for clarifying that  So do we go back on the August tours and say whether we wanted a review/interview]\
4,2175246822,Mon Jun 15 00:28:12 PDT 2009,NO_QUERY,julesie,i had no money today so for dessert i'm eating chocolates graciously gifted by @onedavidnet fans! thanks @eliciakoay and ai sim 
4,1979467910,Sun May 31 03:10:30 PDT 2009,NO_QUERY,janaspyjamas,@Pazzafield awww dont stress out -hugs- its just prelims anyway so nothing counts  anyways yeah i guess its a pain. you dropping it?
4,2063105703,Sun Jun 07 01:23:25 PDT 2009,NO_QUERY,ChalsiEspiritu,Stummy hurts! Gah! I love you boo 
4,2187774909,Mon Jun 15 20:47:10 PDT 2009,NO_QUERY,BreRadoSunrise,cant wait for pomona @warped09  itl be amazin ima donate blood for vip's this satruday (not the smartest thing ive done cab tour after)
4,1979582608,Sun May 31 03:40:13 PDT 2009,NO_QUERY,tinymicroserf,About to write my millionth schizophrenia powerpoint... But first  coffee and cake in the sunshine  http://twitpic.com/6bqym
4,2046981126,Fri Jun 05 12:58:41 PDT 2009,NO_QUERY,debsuk,@eeyoreonline thats what i was hoping for 
4,2060975859,Sat Jun 06 19:56:31 PDT 2009,NO_QUERY,hannahtheking,"Going to the movies with hannah, jordan and victoria "
4,2188208523,Mon Jun 15 21:29:17 PDT 2009,NO_QUERY,justinfrench,"@gusgollings hah, no. "
4,1551553467,Sat Apr 18 09:21:37 PDT 2009,NO_QUERY,lovingvida,"@RaiscaraAvalon Thanks!  My English is not that bad, but I am a perfeccionist! don't like to make mistakes especially being a journalist."
4,1967153655,Fri May 29 19:04:12 PDT 2009,NO_QUERY,brittaniebaby,@materialistic @donnamaerizando @cheetahnoir - hey ladies!  I'm not so interestin on follow friday huh? Lol.
4,1974527710,Sat May 30 13:18:57 PDT 2009,NO_QUERY,SDinius,@bandyt88 Thanks so much for the kind words! 
4,2072318746,Sun Jun 07 20:47:54 PDT 2009,NO_QUERY,SexyGirlPaige,@Lucy_Sweetgirl yeah I wanna be you're friend 
4,2031153968,Thu Jun 04 09:24:36 PDT 2009,NO_QUERY,beckylaswell,"@cstn Oh, sorry, I think I found the schedule in the program. My bad.  (I know things always change, too.)"
4,2061507302,Sat Jun 06 21:00:55 PDT 2009,NO_QUERY,ryanmwilson,1 hour left of work. thinking of getting some lunch/dinner during my hour and a half break before terminator this afternoon 
4,2062804991,Sun Jun 07 00:21:27 PDT 2009,NO_QUERY,MickAllen,"Excited for Monday (that makes me VERY strange doesn't it) Also, in 45 days my credit score shoots way up....feeling blessed "
4,2051406345,Fri Jun 05 21:56:40 PDT 2009,NO_QUERY,lynnzeheralis,On our way home from the game..had soo much fun!! 
4,1550734979,Sat Apr 18 07:06:13 PDT 2009,NO_QUERY,gi_gi_bee,"@FakerParis hey Paris! looks as if you've been blipping, i'll check 'em out! "
4,1986153907,Sun May 31 18:24:29 PDT 2009,NO_QUERY,Dancer4Life13,@I_Support_DemiL I hate it when that happens!!!  LOL
4,1979476884,Sun May 31 03:12:48 PDT 2009,NO_QUERY,ncaotri,M?i thay avatar  D? th??ng!
4,1994454377,Mon Jun 01 11:56:54 PDT 2009,NO_QUERY,gigitastic,I love when parents get what I'm doing- had a parent come in today and express gratitude for a local mission trip. made my day 
4,1972401183,Sat May 30 09:09:19 PDT 2009,NO_QUERY,babygirlparis,In Malibu in this beautiful mansion shooting the commercial for my new hair brush and hair extension line. Dream Catchers by Paris Hilton 
4,1793182066,Thu May 14 01:41:32 PDT 2009,NO_QUERY,susanengel,@karlbunyan their income targets 
4,2001497174,Tue Jun 02 01:04:43 PDT 2009,NO_QUERY,erinkarenina,On my way to CITOS. Still with mommy and bunny. Craving for TAKIGAWA 
4,1976870427,Sat May 30 19:22:29 PDT 2009,NO_QUERY,Kacie12343,I am a recent ugoslov 
4,1556958190,Sun Apr 19 01:13:28 PDT 2009,NO_QUERY,mv1121,@Julez98 HEY 
4,2018509116,Wed Jun 03 10:04:33 PDT 2009,NO_QUERY,what_bugs_u,"@bettiex why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
4,1548754615,Fri Apr 17 21:52:34 PDT 2009,NO_QUERY,CaitlynKennedy,@Steve_Buscemi I would buy it lol nah well OK maybe  Your posts are cracking me up! I have to follow you now for daily humor!
4,2183746639,Mon Jun 15 14:55:51 PDT 2009,NO_QUERY,TamyT_xx,@thaiskruck u can ask HAHA  but just don't tell them why (y) HAHA
4,2061063950,Sat Jun 06 20:06:27 PDT 2009,NO_QUERY,lbass88,Cleaning and packing up my bedroom... Seems like a huge job... I have 2 1/2 weeks to get it done though... 
4,1559421748,Sun Apr 19 11:05:49 PDT 2009,NO_QUERY,Filterologist,@anndouglas @yummymummyclub @fathomco re: fake tweets My enthusiasm isn't for sale + I only use exclamation marks when I really mean it! 
4,1836117755,Mon May 18 07:24:19 PDT 2009,NO_QUERY,m_kellogg,@JasonJMikeMgmt oh good!  that's how we feel at night hahaha buggin out...(my kid laughs at that part) =O
4,1974251574,Sat May 30 12:44:53 PDT 2009,NO_QUERY,bujio,@strangevictoria I do in fact LOVE your lyrics for Tweet it.  
4,1981043218,Sun May 31 08:17:04 PDT 2009,NO_QUERY,Monique_Nicole,on my way back to NY. I had a great weekend. I wonder what this week has in store for me 
4,1995275294,Mon Jun 01 13:13:49 PDT 2009,NO_QUERY,prprof_mv,"@JulieMcKown you know, like TV anchors - I'm only recording my head and presentation slides "
4,1824842514,Sun May 17 03:10:53 PDT 2009,NO_QUERY,epidis,photos. what do you think? Fairy? 
4,2181175485,Mon Jun 15 11:28:14 PDT 2009,NO_QUERY,AnaiszerimaR, I love you too.
4,1972080585,Sat May 30 08:31:10 PDT 2009,NO_QUERY,shivanibalraj,is loving her pooh bear and tigger that her friends go for her  and Adam Lambert is just so so O-M-G freakish HAWT! ;)
4,1970944849,Sat May 30 05:44:41 PDT 2009,NO_QUERY,Dr_YanzYanzey,for women only..WOMEN POWER!!  http://bit.ly/jerIH
4,1564333177,Mon Apr 20 02:58:31 PDT 2009,NO_QUERY,nuttychris,@treborlady a national diploma in business woop go me  lmfao
4,2050790297,Fri Jun 05 19:17:50 PDT 2009,NO_QUERY,ArmacostDepp,"@kfcarrie Doubt that Carlos would think he was sexy, but he probably thinks the stunts and illusions are awesome. "
4,1558506425,Sun Apr 19 08:35:06 PDT 2009,NO_QUERY,GlitzyGloss,@NicLinkletter I just wanted to let you know no matter what - you mean the world to me too  &lt;3333
4,2015028337,Wed Jun 03 03:28:39 PDT 2009,NO_QUERY,marcoscan,Software installation in Linux is difficult.  http://bit.ly/13XvRW
4,2063803053,Sun Jun 07 04:08:09 PDT 2009,NO_QUERY,kkarenn,"From who-cares attitude, I am now addicted to this latest Kdrama. Gee. Korean shows passion while eating "
4,1971396396,Sat May 30 07:00:40 PDT 2009,NO_QUERY,BrianSlipknot,Off to the beach! 
4,1827340327,Sun May 17 10:30:19 PDT 2009,NO_QUERY,mookieisrad,ok I got my phone back up thank you soooo much holly. 
4,2058161832,Sat Jun 06 14:23:20 PDT 2009,NO_QUERY,coreymichaelv,At the hurndon's house.  About to go to best buy. 
4,2005929283,Tue Jun 02 10:23:42 PDT 2009,NO_QUERY,krystaltan,going to sleep!!  tired now!!
4,2015874183,Wed Jun 03 05:42:25 PDT 2009,NO_QUERY,misslucymarple,"@samgoodby Well at least that's something! And you've clearly got a good standard, so congrats  x"
4,1979285575,Sun May 31 02:23:44 PDT 2009,NO_QUERY,mcshelleyshell,"@VeronicaDLCruz  We are witnessing the power of prayer,  love,  family, friends, people, positivity and modern medicine!    xo"
4,1573632201,Tue Apr 21 02:05:46 PDT 2009,NO_QUERY,wideawakewesley,"@andypiper Creepy, but totally awesome "
4,1687466662,Sun May 03 08:46:26 PDT 2009,NO_QUERY,sophh_x,"@fearnecotton super glad the hoedown throwdown is number 30! fingers crossed the climb gets in the top 10, love miley "
4,2061183152,Sat Jun 06 20:20:47 PDT 2009,NO_QUERY,shutterkat,@MommaLTD Oh. I meant feet 
4,1554168613,Sat Apr 18 16:15:23 PDT 2009,NO_QUERY,jasperwhitlock,@Jinxx_ Hahah. Me too 
4,1750963294,Sat May 09 18:20:28 PDT 2009,NO_QUERY,Poohnine,"@nhuhieuma ava nï¿½y c?ng ch? cï¿½ 3 mï¿½u nh?? :-/ @gk2007 thui, hem sao em ?, c? h?i cï¿½n nhï¿½u m?, "
4,2039869972,Thu Jun 04 23:01:11 PDT 2009,NO_QUERY,nathanhulls,"@BradFallon To 'The' Footy  Tonight or On Monday? I'll be there Monday amongst the other 85,000 people"
4,1677659030,Sat May 02 03:16:55 PDT 2009,NO_QUERY,chaospueppchen,@yeahyoureright wie sï¿½ï¿½ 
4,2014341176,Wed Jun 03 01:12:31 PDT 2009,NO_QUERY,e_patel,@arrelid I concur 
4,2176698845,Mon Jun 15 04:32:26 PDT 2009,NO_QUERY,cliveflint,@DC_Zol thanks 
4,1977320171,Sat May 30 20:41:17 PDT 2009,NO_QUERY,ego2269,@amylwilcox come on down.  we'd have a blast.
4,2191295777,Tue Jun 16 04:58:20 PDT 2009,NO_QUERY,odhette,is tiedye shirt and short pants. 
4,1692856877,Sun May 03 20:57:04 PDT 2009,NO_QUERY,ciaobella50,"@FilmLadd OK.....I really lost....but I'll have to believe you, cause I have never made one.....   "
4,1751853192,Sat May 09 20:26:14 PDT 2009,NO_QUERY,C_Joy,@lynnnein Bad rum experience in college - still haven't recovered 
4,1795506426,Thu May 14 07:53:34 PDT 2009,NO_QUERY,locobunny,shares think of the bright side  http://tinyurl.com/o2qbb6 http://plurk.com/p/tsju5
4,1470097592,Tue Apr 07 08:20:26 PDT 2009,NO_QUERY,Rachael_Hodges,@xenon21 I may also die in the effort 
4,1694240800,Mon May 04 01:43:09 PDT 2009,NO_QUERY,fireartist,"@dpbrown the old blue G4 is too slow to code on nowadays, I have a laptop I've borrowed from work ++ lets me lounge while I browse "
4,1981886809,Sun May 31 10:05:35 PDT 2009,NO_QUERY,OliviaZum,@blueaeryn1 Can't wait for the new podcast!!! 
4,1693654408,Sun May 03 23:17:09 PDT 2009,NO_QUERY,nedramcbeadra,@nathenmcvittie Fantastic seeing you and the lil lady today. 
4,2000218576,Mon Jun 01 21:39:02 PDT 2009,NO_QUERY,phatelara,@anefallarme Lol! That's C's surname. 
4,1824806415,Sun May 17 03:01:02 PDT 2009,NO_QUERY,_kerstin,watching ''Sonny With A Chance'' 
4,1977353562,Sat May 30 20:47:04 PDT 2009,NO_QUERY,starbernard,I tried to do this whole no soda thing but I can't help how much I love the way it fizzes down my throat 
4,1794131943,Thu May 14 05:02:31 PDT 2009,NO_QUERY,tesha81,"@randommanda &quot;You're so vain, you probably think this status is about you, dont you, dont you ......&quot; "
4,2004292416,Tue Jun 02 07:58:38 PDT 2009,NO_QUERY,EddieHdz,Good Morning twitters  If u could have anything u want.. what would it be?
4,2064372972,Sun Jun 07 06:05:03 PDT 2009,NO_QUERY,JaneAngelique,Watching Air Force One. 
4,2063531126,Sun Jun 07 03:02:17 PDT 2009,NO_QUERY,jaejae316,@maryse0uellet You can call it French Kiss 
4,1933111725,Tue May 26 23:01:39 PDT 2009,NO_QUERY,ebnikki87,@arieschild http://twitpic.com/61ge3 - OMG! He invented sexy! lmao 
4,2047412236,Fri Jun 05 13:36:50 PDT 2009,NO_QUERY,alavanaestar,The way you rockin that up in da club - make a nigga wanna fall in love...love... 
4,2063594437,Sun Jun 07 03:17:53 PDT 2009,NO_QUERY,antoniocerro,"here i am, i just finished to play GTA i love this game! "
4,2014308010,Wed Jun 03 01:06:03 PDT 2009,NO_QUERY,blongden,@bselby curious to know @s_bergmann 's thoughts on http://is.gd/MZ1c ... 
4,2049147417,Fri Jun 05 16:22:38 PDT 2009,NO_QUERY,jewellle,"@tommcfly LOL i'm sure you talk more than they could think ahah, talking is fun!  (come to CANADA someday  &lt;3)"
4,1552002209,Sat Apr 18 10:31:52 PDT 2009,NO_QUERY,PrincessElin,had the best weekend ever in Manchester and now have four new pairs of shoes to provide a home to 
4,2193154766,Tue Jun 16 08:04:16 PDT 2009,NO_QUERY,hersheysweet,@_CrC_ thanks for the rt I got much need love from fellow BH! 
4,2179850959,Mon Jun 15 09:40:15 PDT 2009,NO_QUERY,AsiaBrands,Money makes the world go round (via @Konrad11) love as well  
4,2189269465,Mon Jun 15 23:38:23 PDT 2009,NO_QUERY,ModBod01,@Milereb Just agreed with my boss that I can leave at 2:00 YAY for me 
4,2049519527,Fri Jun 05 17:01:25 PDT 2009,NO_QUERY,kyndallvise,@katofabbundance I CAN SEE IT. 
4,2055106685,Sat Jun 06 08:42:37 PDT 2009,NO_QUERY,KaLiCiA4,Joe Jonas is so funny. Just thought i'd tell yaz that 
4,1998330139,Mon Jun 01 18:22:19 PDT 2009,NO_QUERY,raine_angel,#sunnyside I'm a halifax mermaid... isn't that sunny? 
4,1985199952,Sun May 31 16:37:58 PDT 2009,NO_QUERY,breemeetsworld,TWITTER! I missed you 
4,1679348477,Sat May 02 09:08:21 PDT 2009,NO_QUERY,echo_dawn,God is soooo good.  Had a great morning with the Praise Team.   Now I'm going to enjoy this sunshine while it lasts.
4,1558531890,Sun Apr 19 08:39:44 PDT 2009,NO_QUERY,srndptnl,Time to get out of my sport clothes and into something suitable for a bar 
4,1469787431,Tue Apr 07 07:25:10 PDT 2009,NO_QUERY,Bella1876432,@nessiec345 breakfast is on the table 
